playerAlias,
gender,M
age,
education,Superior Incompleto
destro,D
totalPlays,40
totalCorrect,29
successRate,1
playId,,8112016,124929
stageID,grupo1-v2
resultInt,optionChosenInt,correct, time
2,1,False,3,783711
0,2,False,2,667749
0,1,False,1,801585
1,2,False,3,634631
0,1,False,3,250747
2,0,False,1,21676
2,0,False,1,267536
1,0,False,2,433492
0,0,True,3,067321
2,0,False,2,817878
2,1,False,1,866709
1,1,True,1,483908
0,0,True,3,450763
2,2,True,2,633694
2,2,True,13,57215
1,1,True,2,784284
0,0,True,3,017804
2,2,True,6,951549
2,2,True,4,836813
1,1,True,2,834453
0,0,True,3,13429
2,2,True,3,234598
2,1,False,5,38536
1,1,True,2,300469
0,0,True,3,367602
2,2,True,2,167844
2,2,True,2,183646
1,1,True,2,900536
0,0,True,3,184453
2,2,True,0,6681039
2,2,True,2,033749
1,1,True,2,100939
0,0,True,2,83369
2,2,True,3,251054
2,2,True,1,049807
1,1,True,3,867489
0,0,True,2,817244
2,2,True,3,017281
2,2,True,2,801139
1,1,True,3,218477
