playerAlias,
gender,M
age,
education,Fundamental Completo
destro,D
totalPlays,40
totalCorrect,30
successRate,1
playId,,8112016,13412
stageID,grupo1-v2
resultInt,optionChosenInt,correct, time
2,1,False,7,099478
0,2,False,3,816737
0,1,False,7,999782
1,0,False,7,949492
0,2,False,21,39917
2,0,False,19,14901
2,0,False,5,782926
1,2,False,1,28318
0,1,False,17,26598
2,0,False,11,14953
2,2,True,2,516664
1,1,True,1,966592
0,0,True,2,849884
2,2,True,4,466719
2,2,True,2,81669
1,1,True,1,949852
0,0,True,1,300037
2,2,True,2,433172
2,2,True,2,21663
1,1,True,1,400019
0,0,True,1,46659
2,2,True,0,6665599
2,2,True,1,649968
1,1,True,2,999874
0,0,True,4,899922
2,2,True,3,499815
2,2,True,1,900073
1,1,True,3,533474
0,0,True,21,91589
2,2,True,1,816413
2,2,True,1,933263
1,1,True,1,649945
0,0,True,1,433178
2,2,True,2,883238
2,2,True,2,549907
1,1,True,7,483065
0,0,True,2,633397
2,2,True,2,783397
2,2,True,1,549826
1,1,True,0,699966
