playerAlias,
gender,M
age,18
education,Superior Incompleto
destro,D
totalPlays,40
totalCorrect,25
successRate,1
playId,,8112016,124954
stageID,grupo2-v2
resultInt,optionChosenInt,correct, time
2,1,False,2,935956
2,1,False,3,1156
2,0,False,1,49998
1,1,True,8,216136
0,1,False,2,233088
2,0,False,3,715847
2,2,True,1,583782
1,2,False,13,86606
0,2,False,11,13291
2,2,True,13,68259
2,1,False,2,782389
1,2,False,2,333302
0,1,False,2,582854
2,0,False,3,682185
2,2,True,13,61584
1,0,False,3,533131
0,1,False,3,065942
2,2,True,2,783306
2,0,False,4,215652
1,2,False,5,033821
0,0,True,5,565745
2,2,True,13,0993
2,2,True,17,96603
1,1,True,5,681767
0,0,True,6,682516
2,2,True,0,5998602
2,2,True,3,682848
1,1,True,6,016465
0,0,True,6,148829
2,2,True,1,166301
2,2,True,3,415923
1,1,True,5,86522
0,0,True,2,284578
2,2,True,2,565025
2,2,True,0,8826599
1,1,True,3,249791
0,0,True,2,434137
2,2,True,2,349645
2,2,True,3,26607
1,1,True,3,066553
