playerAlias,
gender,M
age,
education,Superior Incompleto
destro,D
totalPlays,30
totalCorrect,22
successRate,1
playId,,8112016,12144
stageID,nivel1-v1
resultInt,optionChosenInt,correct, time
0,2,False,12,1655
2,0,False,1,049906
1,1,True,0,699924
0,2,False,1,217557
2,2,True,0,6164792
1,1,True,0,5986981
0,2,False,0,6341851
2,0,False,0,4333081
1,1,True,1,016525
0,2,False,4,1837
2,2,True,0,3011642
1,1,True,0,483233
0,2,False,1,065336
2,2,True,0,699497
1,1,True,0,06679797
0,1,False,1,166057
2,2,True,0,199898
1,1,True,0,08351207
0,0,True,1,649544
2,2,True,0,333523
1,1,True,0,06703496
0,0,True,1,116751
2,2,True,0,2836602
1,1,True,0,1004179
0,0,True,0,8505681
2,2,True,0,532722
1,1,True,0,04907393
0,0,True,1,116299
2,2,True,0,4330032
1,1,True,0,06662893
