playerAlias,Borto
gender,M
age,18
education,Superior Incompleto
destro,D
totalPlays,60
totalCorrect,54
successRate,1
playId,Borto,8112016,132357
stageID,grupo1-v3
resultInt,optionChosenInt,correct, time
0,0,True,4,90257
2,2,True,3,634702
0,2,False,4,119309
0,1,False,1,534655
2,1,False,3,101379
0,1,False,1,350172
0,0,True,1,084937
2,2,True,2,967077
0,0,True,2,518023
0,0,True,3,617976
2,2,True,2,550286
0,0,True,2,817683
0,0,True,3,101548
2,2,True,2,383058
0,0,True,2,850261
0,0,True,2,284015
2,2,True,3,035443
0,0,True,5,102287
0,0,True,2,250191
2,2,True,2,884379
0,0,True,2,450759
0,2,False,3,100624
2,2,True,2,933975
0,0,True,2,867627
0,0,True,3,052019
2,2,True,2,217528
0,0,True,3,684809
0,0,True,2,401369
2,2,True,2,534151
0,0,True,3,200725
0,0,True,4,768756
2,2,True,5,802162
0,0,True,2,450971
0,2,False,4,018277
2,2,True,2,134476
0,0,True,2,667489
0,0,True,4,167871
2,2,True,2,517734
0,0,True,2,701059
0,0,True,3,21743
2,2,True,8,786087
0,0,True,3,30155
0,0,True,2,167178
2,2,True,3,067451
0,0,True,4,61898
0,0,True,2,550316
2,2,True,2,083841
0,0,True,2,55055
0,0,True,2,750285
2,2,True,3,984319
0,0,True,3,1851
0,0,True,5,768776
2,2,True,3,000547
0,0,True,3,301455
0,0,True,2,284121
2,2,True,2,550803
0,0,True,3,067591
0,0,True,2,901417
2,2,True,2,868386
0,0,True,2,768313
