playerAlias,
gender,F
age,
education,Fundamental Completo
destro,D
totalPlays,40
totalCorrect,26
successRate,1
playId,,8112016,131050
stageID,grupo1-v2
resultInt,optionChosenInt,correct, time
2,1,False,2,567094
0,0,True,1,200144
0,1,False,2,583634
1,2,False,1,800853
0,2,False,0,7669861
2,0,False,1,233662
2,0,False,0,7825601
1,0,False,0,549365
0,1,False,0,9995179
2,0,False,0,7661519
2,2,True,2,75096
1,0,False,2,167017
0,1,False,9,503111
2,0,False,4,518097
2,1,False,0,5995371
1,1,True,0,4159122
0,0,True,2,317521
2,2,True,2,283915
2,2,True,0,5999858
1,1,True,2,633753
0,2,False,3,051095
2,2,True,0,8004081
2,2,True,0,7998009
1,1,True,3,134992
0,0,True,2,983666
2,2,True,0,701055
2,2,True,1,832859
1,1,True,2,084018
0,0,True,3,033723
2,2,True,2,550773
2,2,True,3,683926
1,1,True,3,251255
0,0,True,3,750386
2,2,True,0,9669099
2,2,True,3,667822
1,1,True,2,45097
0,0,True,2,901483
2,2,True,1,000856
2,2,True,0,4830742
1,1,True,2,46731
