playerAlias,
gender,M
age,20
education,Superior Incompleto
destro,D
totalPlays,40
totalCorrect,29
successRate,1
playId,,8112016,131652
stageID,grupo1-v2
resultInt,optionChosenInt,correct, time
2,1,False,2,699815
0,1,False,2,299791
0,2,False,2,267789
1,0,False,2,749049
0,2,False,1,999764
2,2,True,3,966924
2,0,False,2,083545
1,2,False,3,96667
0,2,False,17,19921
2,0,False,5,867569
2,2,True,2,03361
1,1,True,2,350763
0,2,False,6,100055
2,2,True,2,549915
2,2,True,2,234526
1,1,True,1,249741
0,0,True,3,449838
2,2,True,9,599854
2,2,True,0,400393
1,1,True,0,8495128
0,2,False,3,450129
2,2,True,2,666576
2,2,True,0,467324
1,1,True,0,866657
0,0,True,2,399071
2,2,True,0,6833129
2,2,True,0,283355
1,1,True,0,8996091
0,0,True,3,000319
2,2,True,1,700262
2,2,True,1,450099
1,1,True,1,299824
0,0,True,1,649986
2,2,True,1,067237
2,2,True,0,9992411
1,1,True,1,149844
0,0,True,1,032756
2,2,True,0,3670721
2,2,True,0,499929
1,1,True,0,583709
