playerAlias,
gender,M
age,18
education,Superior Incompleto
destro,D
totalPlays,60
totalCorrect,51
successRate,1
playId,,8112016,125748
stageID,grupo1-v3
resultInt,optionChosenInt,correct, time
0,1,False,3,938647
2,0,False,2,116102
0,2,False,1,33253
0,1,False,0,7997169
2,2,True,1,632634
0,0,True,4,13272
0,0,True,2,000465
2,2,True,2,18377
0,0,True,1,899681
0,0,True,2,416163
2,2,True,0,6512289
0,0,True,2,700331
0,0,True,0,7004509
2,2,True,3,299274
0,0,True,3,500382
0,2,False,2,21564
2,0,False,2,683126
0,0,True,0,9325449
0,0,True,2,549083
2,2,True,2,000351
0,0,True,2,115602
0,2,False,3,149191
2,2,True,5,315847
0,0,True,2,832882
0,0,True,5,115924
2,2,True,1,465698
0,0,True,2,749239
0,0,True,3,633196
2,2,True,2,399582
0,0,True,2,699241
0,2,False,4,083061
2,2,True,2,733412
0,0,True,3,782012
0,0,True,2,882503
2,2,True,2,766313
0,0,True,2,54982
0,2,False,2,383055
2,2,True,2,267213
0,0,True,3,415878
0,0,True,2,066045
2,2,True,2,665681
0,0,True,2,732574
0,0,True,2,283218
2,2,True,1,449603
0,0,True,2,650058
0,0,True,1,899393
2,2,True,2,367106
0,0,True,3,215358
0,0,True,0,6662612
2,2,True,0,5158112
0,0,True,3,482861
0,0,True,2,249724
2,2,True,2,133938
0,0,True,2,516411
0,0,True,0,7509401
2,2,True,2,58335
0,0,True,3,315552
0,0,True,3,166576
2,2,True,2,583922
0,0,True,2,165554
