playerAlias,Fratel
gender,M
age,18
education,Superior Incompleto
destro,C
totalPlays,60
totalCorrect,55
successRate,1
playId,Fratel,8112016,12544
stageID,grupo1-v3
resultInt,optionChosenInt,correct, time
0,1,False,12,77275
2,1,False,1,465914
0,1,False,0,4999509
0,2,False,2,016387
2,2,True,3,032795
0,0,True,2,899558
0,2,False,2,116587
2,2,True,1,766451
0,0,True,2,366179
0,0,True,0,5668309
2,2,True,0,9334199
0,0,True,6,348794
0,0,True,2,316283
2,2,True,1,899006
0,0,True,2,500475
0,0,True,0,499104
2,2,True,0,5835111
0,0,True,2,049215
0,0,True,2,082694
2,2,True,2,299486
0,0,True,3,050562
0,0,True,2,016772
2,2,True,2,134012
0,0,True,1,882416
0,0,True,2,665825
2,2,True,0,899617
0,0,True,3,016483
0,0,True,1,932423
2,2,True,2,283825
0,0,True,1,866108
0,0,True,2,133511
2,2,True,2,199129
0,0,True,2,23263
0,0,True,2,082077
2,2,True,1,983662
0,0,True,2,317299
0,0,True,0,616492
2,2,True,0,833806
0,0,True,2,749523
0,0,True,2,066283
2,2,True,2,117562
0,0,True,2,333614
0,0,True,0,3992882
2,2,True,0,5658109
0,0,True,2,183891
0,0,True,2,133466
2,2,True,0,7331641
0,0,True,2,583232
0,0,True,2,765989
2,2,True,0,617095
0,0,True,2,649656
0,0,True,2,266555
2,2,True,1,917584
0,0,True,2,265607
0,0,True,1,900104
2,2,True,2,215914
0,0,True,0,4327691
0,0,True,0,4497149
2,2,True,0,5664289
0,0,True,0,3828621
