playerAlias,
gender,F
age,
education,Fundamental Completo
destro,D
totalPlays,59
totalCorrect,51
successRate,1
playId,,8112016,131629
stageID,grupo1-v3
resultInt,optionChosenInt,correct, time
0,1,False,4,346446
2,1,False,3,116963
0,1,False,1,283148
0,2,False,1,817405
2,1,False,1,183753
0,0,True,0,9331701
0,2,False,0,6165431
2,2,True,2,033849
0,0,True,2,367775
0,2,False,1,083873
2,2,True,6,602032
0,0,True,2,2506
0,0,True,3,218071
2,2,True,2,834132
0,0,True,2,533476
0,0,True,2,734393
2,2,True,2,134034
0,0,True,4,750547
0,0,True,2,633574
2,2,True,0,7331381
0,0,True,2,934689
0,0,True,2,534163
2,2,True,0,700093
0,0,True,2,667312
0,0,True,0,900311
2,2,True,3,017264
0,0,True,3,4838
0,0,True,2,768034
2,2,True,1,467702
0,0,True,0,71668
0,0,True,1,883564
2,2,True,2,417662
0,0,True,2,966898
0,0,True,2,100211
2,2,True,3,667994
0,0,True,2,299943
0,0,True,2,533994
2,2,True,1,01736
0,0,True,2,73492
0,0,True,0,4836581
2,2,True,2,967304
0,0,True,2,984785
0,0,True,2,317615
2,2,True,2,599968
0,0,True,2,40056
0,0,True,2,266807
2,2,True,0,6006529
0,2,False,0,4501369
0,0,True,1,584039
2,2,True,2,750643
0,0,True,1,033845
0,0,True,3,085255
2,2,True,2,984081
0,0,True,2,51716
0,0,True,2,550209
2,2,True,2,767375
0,0,True,2,784286
0,0,True,5,218498
2,2,True,6,001407
