playerAlias,dessacqr
gender,F
age,27
education,Superior Completo
destro,D
totalPlays,60
totalCorrect,55
successRate,1
playId,dessacqr,8112016,1381
stageID,grupo1-v3
resultInt,optionChosenInt,correct, time
0,2,False,6,867128
2,0,False,1,583997
0,1,False,1,050742
0,2,False,1,634265
2,1,False,24,41049
0,0,True,0,5666151
0,0,True,0,9833958
2,2,True,1,750921
0,0,True,2,50092
0,0,True,0,4998629
2,2,True,0,8505049
0,0,True,3,901817
0,0,True,2,500709
2,2,True,0,750479
0,0,True,2,617983
0,0,True,0,5003221
2,2,True,2,551274
0,0,True,3,034153
0,0,True,0,6498952
2,2,True,1,934021
0,0,True,2,717793
0,0,True,0,4668128
2,2,True,0,667459
0,0,True,0,6836259
0,0,True,2,217516
2,2,True,2,150827
0,0,True,3,751526
0,0,True,4,418602
2,2,True,2,167577
0,0,True,2,551609
0,0,True,0,566978
2,2,True,2,234247
0,0,True,2,984852
0,0,True,2,28432
2,2,True,3,118171
0,0,True,3,185214
0,0,True,0,5501831
2,2,True,2,517735
0,0,True,3,201088
0,0,True,4,802091
2,2,True,2,85139
0,0,True,2,584601
0,0,True,0,5168872
2,2,True,4,201134
0,0,True,3,401484
0,0,True,2,717795
2,2,True,4,502058
0,0,True,2,734455
0,0,True,0,599936
2,2,True,2,116899
0,0,True,2,818099
0,0,True,2,96742
2,2,True,2,367636
0,0,True,2,400621
0,0,True,4,185064
2,2,True,2,734666
0,0,True,2,534578
0,0,True,3,718362
2,2,True,2,184264
0,0,True,2,184671
